PASSENGERS,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,YEAR
7.00,WN,Southwest Airlines Co.,10599,BHM,14679,SAN,2025
7.00,WN,Southwest Airlines Co.,10693,BNA,14321,PWM,2025
7.00,WN,Southwest Airlines Co.,10713,BOI,13198,MCI,2025
7.00,WN,Southwest Airlines Co.,10721,BOS,10792,BUF,2025
7.00,WN,Southwest Airlines Co.,10721,BOS,14107,PHX,2025
7.00,WN,Southwest Airlines Co.,10821,BWI,12278,ICT,2025
7.00,WN,Southwest Airlines Co.,10821,BWI,13158,MAF,2025
7.00,WN,Southwest Airlines Co.,10994,CHS,12889,LAS,2025
7.00,WN,Southwest Airlines Co.,11259,DAL,10257,ALB,2025
7.00,WN,Southwest Airlines Co.,11259,DAL,11986,GRR,2025
7.00,WN,Southwest Airlines Co.,11259,DAL,14321,PWM,2025
7.00,WN,Southwest Airlines Co.,11278,DCA,10599,BHM,2025
7.00,WN,Southwest Airlines Co.,11278,DCA,12892,LAX,2025
7.00,WN,Southwest Airlines Co.,11292,DEN,13296,MHT,2025
7.00,WN,Southwest Airlines Co.,11433,DTW,10800,BUR,2025
7.00,WN,Southwest Airlines Co.,11603,EUG,12954,LGB,2025
7.00,WN,Southwest Airlines Co.,11638,FAT,11540,ELP,2025
7.00,WN,Southwest Airlines Co.,11697,FLL,13851,OKC,2025
7.00,WN,Southwest Airlines Co.,11986,GRR,14027,PBI,2025
7.00,WN,Southwest Airlines Co.,11996,GSP,14107,PHX,2025
7.00,WN,Southwest Airlines Co.,12094,HDN,10423,AUS,2025
7.00,WN,Southwest Airlines Co.,12206,HRL,13204,MCO,2025
7.00,WN,Southwest Airlines Co.,12206,HRL,13244,MEM,2025
7.00,WN,Southwest Airlines Co.,12278,ICT,11540,ELP,2025
7.00,WN,Southwest Airlines Co.,12278,ICT,14893,SMF,2025
7.00,WN,Southwest Airlines Co.,12451,JAX,14321,PWM,2025
7.00,WN,Southwest Airlines Co.,12892,LAX,11066,CMH,2025
7.00,WN,Southwest Airlines Co.,12892,LAX,11423,DSM,2025
7.00,WN,Southwest Airlines Co.,12892,LAX,13342,MKE,2025
7.00,WN,Southwest Airlines Co.,12953,LGA,13204,MCO,2025
7.00,WN,Southwest Airlines Co.,12953,LGA,13871,OMA,2025
7.00,WN,Southwest Airlines Co.,12992,LIT,12954,LGB,2025
7.00,WN,Southwest Airlines Co.,12992,LIT,13796,OAK,2025
7.00,WN,Southwest Airlines Co.,12992,LIT,14908,SNA,2025
7.00,WN,Southwest Airlines Co.,13158,MAF,15304,TPA,2025
7.00,WN,Southwest Airlines Co.,13198,MCI,13158,MAF,2025
7.00,WN,Southwest Airlines Co.,13198,MCI,13931,ORF,2025
7.00,WN,Southwest Airlines Co.,13204,MCO,12206,HRL,2025
7.00,WN,Southwest Airlines Co.,13232,MDW,12391,ISP,2025
7.00,WN,Southwest Airlines Co.,13487,MSP,11697,FLL,2025
7.00,WN,Southwest Airlines Co.,13487,MSP,14747,SEA,2025
7.00,WN,Southwest Airlines Co.,13495,MSY,10721,BOS,2025
7.00,WN,Southwest Airlines Co.,13495,MSY,12896,LBB,2025
7.00,WN,Southwest Airlines Co.,13495,MSY,15376,TUS,2025
7.00,WN,Southwest Airlines Co.,13577,MYR,10792,BUF,2025
7.00,WN,Southwest Airlines Co.,13577,MYR,11433,DTW,2025
7.00,WN,Southwest Airlines Co.,13796,OAK,15370,TUL,2025
7.00,WN,Southwest Airlines Co.,13851,OKC,14831,SJC,2025
7.00,WN,Southwest Airlines Co.,13891,ONT,11109,COS,2025
7.00,WN,Southwest Airlines Co.,13891,ONT,13851,OKC,2025
7.00,WN,Southwest Airlines Co.,13930,ORD,10800,BUR,2025
7.00,WN,Southwest Airlines Co.,13930,ORD,11697,FLL,2025
7.00,WN,Southwest Airlines Co.,13930,ORD,14576,ROC,2025
7.00,WN,Southwest Airlines Co.,13931,ORF,13871,OMA,2025
7.00,WN,Southwest Airlines Co.,14057,PDX,12892,LAX,2025
7.00,WN,Southwest Airlines Co.,14193,PNS,12889,LAS,2025
7.00,WN,Southwest Airlines Co.,14307,PVD,14730,SDF,2025
7.00,WN,Southwest Airlines Co.,14570,RNO,12278,ICT,2025
7.00,WN,Southwest Airlines Co.,14570,RNO,14689,SBA,2025
7.00,WN,Southwest Airlines Co.,14635,RSW,12889,LAS,2025
7.00,WN,Southwest Airlines Co.,14679,SAN,13244,MEM,2025
7.00,WN,Southwest Airlines Co.,14683,SAT,10140,ABQ,2025
7.00,WN,Southwest Airlines Co.,14683,SAT,11193,CVG,2025
7.00,WN,Southwest Airlines Co.,14685,SAV,12206,HRL,2025
7.00,WN,Southwest Airlines Co.,14689,SBA,10140,ABQ,2025
7.00,WN,Southwest Airlines Co.,14747,SEA,11638,FAT,2025
7.00,WN,Southwest Airlines Co.,14771,SFO,13495,MSY,2025
7.00,WN,Southwest Airlines Co.,14771,SFO,13871,OMA,2025
7.00,WN,Southwest Airlines Co.,14831,SJC,10140,ABQ,2025
7.00,WN,Southwest Airlines Co.,14831,SJC,11433,DTW,2025
7.00,WN,Southwest Airlines Co.,14908,SNA,11423,DSM,2025
7.00,WN,Southwest Airlines Co.,14908,SNA,13158,MAF,2025
7.00,WN,Southwest Airlines Co.,14908,SNA,15304,TPA,2025
7.00,WN,Southwest Airlines Co.,14986,SRQ,13296,MHT,2025
7.00,WN,Southwest Airlines Co.,14986,SRQ,14107,PHX,2025
7.00,WN,Southwest Airlines Co.,15016,STL,10529,BDL,2025
7.00,WN,Southwest Airlines Co.,15016,STL,15376,TUS,2025
7.00,WN,Southwest Airlines Co.,15370,TUL,13158,MAF,2025
7.00,WN,Southwest Airlines Co.,15370,TUL,14869,SLC,2025
7.00,WN,Southwest Airlines Co.,15376,TUS,13204,MCO,2025
7.00,WN,Southwest Airlines Co.,15376,TUS,13871,OMA,2025
7.00,YX,Republic Airline,12264,IAD,10792,BUF,2025
7.00,YX,Republic Airline,12339,IND,10529,BDL,2025
7.00,YX,Republic Airline,15016,STL,14122,PIT,2025
8.00,27Q,"Jet Aviation Flight Services, Inc.",13232,MDW,10372,ASE,2025
8.00,27Q,"Jet Aviation Flight Services, Inc.",13898,OPF,15447,UGN,2025
8.00,27Q,"Jet Aviation Flight Services, Inc.",14027,PBI,15447,UGN,2025
8.00,27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,13898,OPF,2025
8.00,27Q,"Jet Aviation Flight Services, Inc.",15447,UGN,14262,PSP,2025
8.00,2NQ,LIMA NY Corp d/b/a Fly The Whale,15027,STX,15027,STX,2025
8.00,2NQ,LIMA NY Corp d/b/a Fly The Whale,15855,WST,15855,WST,2025
8.00,2NQ,LIMA NY Corp d/b/a Fly The Whale,16832,NYS,13507,MTP,2025
8.00,2O,Island Air Service,12721,KLN,10170,ADQ,2025
8.00,2O,Island Air Service,13863,OLH,10170,ADQ,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",10849,BZN,15618,VNY,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",10849,BZN,15618,VNY,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",11503,EGE,15618,VNY,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",11697,FLL,14831,SJC,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",12264,IAD,12889,LAS,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",12758,KOA,15618,VNY,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",12889,LAS,10559,BFI,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",12982,LIH,14908,SNA,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",12982,LIH,14908,SNA,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",13830,OGG,14771,SFO,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",14691,SBD,14107,PHX,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",14712,SCF,14465,RBD,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",14736,SDM,14908,SNA,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",14771,SFO,13244,MEM,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",15167,TEB,15304,TPA,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",15232,TKF,15618,VNY,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",15325,TRM,15618,VNY,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",15618,VNY,14100,PHL,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",15618,VNY,14869,SLC,2025
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",15618,VNY,15232,TKF,2025
8.00,4W,Warbelow,11630,FAI,13381,MLY,2025
8.00,4W,Warbelow,12370,IRC,11630,FAI,2025
8.00,4W,Warbelow,13381,MLY,11630,FAI,2025
8.00,6F,"FOX AIRCRAFT, LLC",10241,AKI,12831,KUK,2025
8.00,6F,"FOX AIRCRAFT, LLC",10416,AUK,15554,VAK,2025
8.00,6F,"FOX AIRCRAFT, LLC",10551,BET,11492,EEK,2025
8.00,6F,"FOX AIRCRAFT, LLC",10551,BET,11952,GNU,2025
8.00,6F,"FOX AIRCRAFT, LLC",10551,BET,12851,KWK,2025
8.00,6F,"FOX AIRCRAFT, LLC",10551,BET,12855,KWT,2025
8.00,6F,"FOX AIRCRAFT, LLC",10551,BET,13579,MYU,2025
8.00,6F,"FOX AIRCRAFT, LLC",10551,BET,14130,PKA,2025
8.00,6F,"FOX AIRCRAFT, LLC",10551,BET,15798,WNA,2025
8.00,6F,"FOX AIRCRAFT, LLC",11492,EEK,12779,KPN,2025
8.00,6F,"FOX AIRCRAFT, LLC",11550,EMK,10551,BET,2025
8.00,6F,"FOX AIRCRAFT, LLC",12737,KMO,10551,BET,2025
8.00,6F,"FOX AIRCRAFT, LLC",12769,KOT,10551,BET,2025
8.00,6F,"FOX AIRCRAFT, LLC",12779,KPN,10551,BET,2025
8.00,6F,"FOX AIRCRAFT, LLC",12779,KPN,11952,GNU,2025
8.00,6F,"FOX AIRCRAFT, LLC",12779,KPN,15862,WTL,2025
8.00,6F,"FOX AIRCRAFT, LLC",12831,KUK,10551,BET,2025
8.00,6F,"FOX AIRCRAFT, LLC",12831,KUK,15887,WWT,2025
8.00,6F,"FOX AIRCRAFT, LLC",13369,MLL,14234,PQS,2025
8.00,6F,"FOX AIRCRAFT, LLC",13369,MLL,14234,PQS,2025
8.00,6F,"FOX AIRCRAFT, LLC",13710,NME,15554,VAK,2025
8.00,6F,"FOX AIRCRAFT, LLC",13770,NUP,12855,KWT,2025
8.00,6F,"FOX AIRCRAFT, LLC",13894,OOK,11227,CYF,2025
8.00,6F,"FOX AIRCRAFT, LLC",14130,PKA,10551,BET,2025
8.00,6F,"FOX AIRCRAFT, LLC",14130,PKA,10551,BET,2025
8.00,6F,"FOX AIRCRAFT, LLC",14627,RSH,10551,BET,2025
8.00,6F,"FOX AIRCRAFT, LLC",15085,SXP,11550,EMK,2025
8.00,6F,"FOX AIRCRAFT, LLC",15554,VAK,10416,AUK,2025
8.00,6F,"FOX AIRCRAFT, LLC",15554,VAK,12709,KKI,2025
8.00,6F,"FOX AIRCRAFT, LLC",15554,VAK,13710,NME,2025
8.00,6F,"FOX AIRCRAFT, LLC",15554,VAK,15887,WWT,2025
8.00,6F,"FOX AIRCRAFT, LLC",15798,WNA,10551,BET,2025
8.00,6F,"FOX AIRCRAFT, LLC",15887,WWT,12779,KPN,2025
8.00,7S,Ryan Air f/k/a Arctic Transportation,10304,ANI,10996,CHU,2025
8.00,7S,Ryan Air f/k/a Arctic Transportation,10551,BET,12719,KLG,2025
8.00,7S,Ryan Air f/k/a Arctic Transportation,10996,CHU,10304,ANI,2025
8.00,7S,Ryan Air f/k/a Arctic Transportation,12087,HCR,12676,KGX,2025
8.00,7S,Ryan Air f/k/a Arctic Transportation,14627,RSH,12719,KLG,2025
8.00,8E,Bering Air Inc.,10299,ANC,13873,OME,2025
8.00,8E,Bering Air Inc.,10640,BKC,11411,DRG,2025
8.00,8E,Bering Air Inc.,10640,BKC,15785,WLK,2025
8.00,8E,Bering Air Inc.,11411,DRG,15861,WTK,2025
8.00,8E,Bering Air Inc.,11535,ELI,12822,KTS,2025
8.00,8E,Bering Air Inc.,12268,IAN,15785,WLK,2025
8.00,8E,Bering Air Inc.,12704,KKA,15478,UNK,2025
8.00,8E,Bering Air Inc.,13873,OME,15245,TLA,2025
8.00,8E,Bering Air Inc.,13873,OME,15278,TNC,2025
8.00,8E,Bering Air Inc.,13942,ORV,12268,IAN,2025
8.00,8E,Bering Air Inc.,13942,ORV,12268,IAN,2025
8.00,8E,Bering Air Inc.,13970,OTZ,13942,ORV,2025
8.00,8E,Bering Air Inc.,14485,RDB,10139,ABL,2025
8.00,8E,Bering Air Inc.,14485,RDB,12268,IAN,2025
8.00,8E,Bering Air Inc.,14485,RDB,15785,WLK,2025
8.00,8E,Bering Air Inc.,14804,SHG,13942,ORV,2025
8.00,8E,Bering Air Inc.,14805,SHH,12822,KTS,2025
8.00,8E,Bering Air Inc.,15049,SVA,15794,WMO,2025
8.00,8E,Bering Air Inc.,15245,TLA,12822,KTS,2025
8.00,8E,Bering Air Inc.,15245,TLA,15785,WLK,2025
8.00,8E,Bering Air Inc.,15478,UNK,12704,KKA,2025
8.00,8E,Bering Air Inc.,15709,WAA,15794,WMO,2025
8.00,8E,Bering Air Inc.,15721,WBB,15478,UNK,2025
8.00,8E,Bering Air Inc.,15785,WLK,10139,ABL,2025
8.00,8E,Bering Air Inc.,15785,WLK,10640,BKC,2025
8.00,8E,Bering Air Inc.,15785,WLK,12268,IAN,2025
8.00,8E,Bering Air Inc.,15785,WLK,15245,TLA,2025
8.00,8E,Bering Air Inc.,15794,WMO,15049,SVA,2025
8.00,8E,Bering Air Inc.,15794,WMO,15478,UNK,2025
8.00,8E,Bering Air Inc.,15861,WTK,11411,DRG,2025
8.00,8V,Wright Air Service,10349,ARC,15581,VEE,2025
8.00,8V,Wright Air Service,10754,BRW,10775,BTI,2025
8.00,8V,Wright Air Service,10754,BRW,14125,PIZ,2025
8.00,8V,Wright Air Service,11630,FAI,13196,MCG,2025
8.00,8V,Wright Air Service,11630,FAI,13768,NUL,2025
8.00,8V,Wright Air Service,11833,FYU,11007,CIK,2025
8.00,8V,Wright Air Service,12214,HSL,10184,AET,2025
8.00,8V,Wright Air Service,13016,LMA,11630,FAI,2025
8.00,8V,Wright Air Service,13415,MNT,15124,TAL,2025
8.00,8V,Wright Air Service,14474,RBY,11844,GAL,2025
8.00,8V,Wright Air Service,15124,TAL,13415,MNT,2025
8.00,9E,Endeavor Air Inc.,11267,DAY,13230,MDT,2025
8.00,9X,"Southern Airways Express, dba Mokulele Airlines",13830,OGG,12758,KOA,2025
8.00,9X,"Southern Airways Express, dba Mokulele Airlines",14689,SBA,14967,SQL,2025
8.00,9X,"Southern Airways Express, dba Mokulele Airlines",15232,TKF,14967,SQL,2025
8.00,AA,American Airlines Inc.,13342,MKE,13930,ORD,2025
8.00,AN,"ADVANCED AIR, LLC",10140,ABQ,10140,ABQ,2025
8.00,AN,"ADVANCED AIR, LLC",10465,AZ3,14262,PSP,2025
8.00,AN,"ADVANCED AIR, LLC",10958,CFT,14107,PHX,2025
8.00,AN,"ADVANCED AIR, LLC",10958,CFT,14107,PHX,2025
8.00,AN,"ADVANCED AIR, LLC",11218,CXL,12127,HHR,2025
8.00,AN,"ADVANCED AIR, LLC",12127,HHR,11218,CXL,2025
8.00,AN,"ADVANCED AIR, LLC",12127,HHR,14262,PSP,2025
8.00,AN,"ADVANCED AIR, LLC",12127,HHR,14869,SLC,2025
8.00,AN,"ADVANCED AIR, LLC",12127,HHR,14869,SLC,2025
8.00,AN,"ADVANCED AIR, LLC",12211,HSH,13194,MCE,2025
8.00,AN,"ADVANCED AIR, LLC",13194,MCE,12211,HSH,2025
8.00,AN,"ADVANCED AIR, LLC",14107,PHX,10958,CFT,2025
8.00,AN,"ADVANCED AIR, LLC",14107,PHX,10958,CFT,2025
8.00,AN,"ADVANCED AIR, LLC",14107,PHX,12018,GUP,2025
8.00,AN,"ADVANCED AIR, LLC",14107,PHX,15325,TRM,2025
8.00,AN,"ADVANCED AIR, LLC",14262,PSP,10465,AZ3,2025
8.00,AN,"ADVANCED AIR, LLC",14771,SFO,15618,VNY,2025
8.00,AN,"ADVANCED AIR, LLC",14908,SNA,14107,PHX,2025
8.00,AN,"ADVANCED AIR, LLC",15325,TRM,14107,PHX,2025
8.00,AN,"ADVANCED AIR, LLC",15434,UDD,14712,SCF,2025
8.00,AN,"ADVANCED AIR, LLC",15589,VGT,15434,UDD,2025
8.00,AN,"ADVANCED AIR, LLC",15618,VNY,14771,SFO,2025
8.00,AS,Alaska Airlines Inc.,14679,SAN,11433,DTW,2025
8.00,AS,Alaska Airlines Inc.,15991,YAK,10926,CDV,2025
8.00,BAS,Baranautica Air Service LLC,14270,PTD,14828,SIT,2025
8.00,DL,Delta Air Lines Inc.,11292,DEN,10208,AGS,2025
8.00,DL,Delta Air Lines Inc.,11697,FLL,10994,CHS,2025
8.00,DL,Delta Air Lines Inc.,12266,IAH,14683,SAT,2025
8.00,DL,Delta Air Lines Inc.,12953,LGA,13360,MLB,2025
8.00,DL,Delta Air Lines Inc.,13198,MCI,14057,PDX,2025
8.00,DL,Delta Air Lines Inc.,13342,MKE,10693,BNA,2025
8.00,DL,Delta Air Lines Inc.,14027,PBI,10994,CHS,2025
8.00,DL,Delta Air Lines Inc.,14122,PIT,12953,LGA,2025
8.00,DL,Delta Air Lines Inc.,14683,SAT,15249,TLH,2025
8.00,DL,Delta Air Lines Inc.,15027,STX,14843,SJU,2025
8.00,DL,Delta Air Lines Inc.,15304,TPA,14193,PNS,2025
8.00,GV,Grant Aviation,10245,AKN,12641,KCQ,2025
8.00,GV,Grant Aviation,10245,AKN,12784,KPV,2025
8.00,GV,Grant Aviation,10405,ATT,10551,BET,2025
8.00,GV,Grant Aviation,10551,BET,10551,BET,2025
8.00,GV,Grant Aviation,10551,BET,12831,KUK,2025
8.00,GV,Grant Aviation,10551,BET,15085,SXP,2025
8.00,GV,Grant Aviation,11511,EGX,10245,AKN,2025
8.00,GV,Grant Aviation,11512,EHM,10551,BET,2025
8.00,GV,Grant Aviation,12641,KCQ,10245,AKN,2025
8.00,GV,Grant Aviation,12641,KCQ,10245,AKN,2025
8.00,GV,Grant Aviation,12641,KCQ,12784,KPV,2025
8.00,GV,Grant Aviation,12641,KCQ,14273,PTH,2025
8.00,GV,Grant Aviation,12663,KFP,10917,CDB,2025
8.00,GV,Grant Aviation,12755,KNW,12671,KGK,2025
8.00,GV,Grant Aviation,12784,KPV,12641,KCQ,2025
8.00,GV,Grant Aviation,14718,SCM,12195,HPB,2025
8.00,GV,Grant Aviation,14919,SNP,15012,STG,2025
8.00,GV,Grant Aviation,15085,SXP,10551,BET,2025
8.00,GV,Grant Aviation,15385,TWA,15293,TOG,2025
8.00,GV,Grant Aviation,15554,VAK,10551,BET,2025
8.00,GV,Grant Aviation,15887,WWT,13710,NME,2025
8.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,11997,GST,12523,JNU,2025
8.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,12523,JNU,14062,PEC,2025
8.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,12610,KAE,12523,JNU,2025
8.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,12728,KLW,12523,JNU,2025
8.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,12819,KTN,12728,KLW,2025
8.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,14797,SGY,12171,HNH,2025
8.00,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",13467,MRI,13629,NCN,2025
8.00,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",13467,MRI,15171,TEK,2025
8.00,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",13629,NCN,15171,TEK,2025
8.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10241,AKI,12709,KKI,2025
8.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10304,ANI,11028,CKD,2025
